actype,version,isa_offset,phase,fl,tas,rocd_lo,rocd_nom,rocd_hi,fuel_lo,fuel_nom,fuel_hi
A338,thaiapm-202607,15,climb,40,225.0,1934.0,1746.0,1588.0,,,
A338,thaiapm-202607,15,descent,40,202.0,,981.0,,,,
A338,thaiapm-202607,15,climb,60,265.0,2522.0,2291.0,2081.0,,,
A338,thaiapm-202607,15,descent,60,229.0,,1016.0,,,,
A338,thaiapm-202607,15,climb,80,278.0,2446.0,2221.0,2045.0,,,
A338,thaiapm-202607,15,descent,80,254.0,,1072.0,,,,
A338,thaiapm-202607,15,climb,100,307.0,1727.0,1545.0,1436.0,,,
A338,thaiapm-202607,15,descent,100,279.0,,1134.0,,,,
A338,thaiapm-202607,15,climb,120,352.0,1565.0,1377.0,1235.0,,,
A338,thaiapm-202607,15,descent,120,297.0,,1184.0,,,,
A338,thaiapm-202607,15,climb,140,379.0,1888.0,1732.0,1544.0,,,
A338,thaiapm-202607,15,descent,140,323.0,,1289.0,,,,
A338,thaiapm-202607,15,climb,160,391.0,1730.0,1592.0,1428.0,,,
A338,thaiapm-202607,15,descent,160,351.0,,1239.0,,,,
A338,thaiapm-202607,15,climb,180,403.0,1658.0,1480.0,1311.0,,,
A338,thaiapm-202607,15,descent,180,368.0,,1344.0,,,,
A338,thaiapm-202607,15,climb,200,415.0,1630.0,1384.0,1234.0,,,
A338,thaiapm-202607,15,descent,200,384.0,,1488.0,,,,
A338,thaiapm-202607,15,climb,220,427.0,1501.0,1277.0,1139.0,,,
A338,thaiapm-202607,15,descent,220,398.0,,1616.0,,,,
A338,thaiapm-202607,15,climb,240,439.0,1279.0,1133.0,975.0,,,
A338,thaiapm-202607,15,descent,240,411.0,,1778.0,,,,
A338,thaiapm-202607,15,climb,260,453.0,1137.0,1013.0,862.0,,,
A338,thaiapm-202607,15,descent,260,424.0,,1778.0,,,,
A338,thaiapm-202607,15,climb,280,467.0,1045.0,909.0,753.0,,,
A338,thaiapm-202607,15,descent,280,438.0,,1845.0,,,,
A338,thaiapm-202607,15,climb,300,476.0,1007.0,862.0,734.0,,,
A338,thaiapm-202607,15,descent,300,450.0,,1948.0,,,,
A338,thaiapm-202607,15,climb,320,472.0,1078.0,928.0,837.0,,,
A338,thaiapm-202607,15,descent,320,460.0,,2021.0,,,,
A338,thaiapm-202607,15,cruise,320,477.0,,,,,,
A338,thaiapm-202607,15,climb,340,468.0,1070.0,905.0,808.0,,,
A338,thaiapm-202607,15,descent,340,468.0,,2046.0,,,,
A338,thaiapm-202607,15,cruise,340,472.0,,,,,,
A338,thaiapm-202607,15,climb,360,464.0,904.0,752.0,611.0,,,
A338,thaiapm-202607,15,descent,360,468.0,,1569.0,,,,
A338,thaiapm-202607,15,cruise,360,468.0,,,,,,
A338,thaiapm-202607,15,descent,380,468.0,,1025.0,,,,
A338,thaiapm-202607,15,cruise,380,468.0,,,,,,
A339,thaiapm-202607,15,climb,0,169.0,2272.0,2144.0,2000.0,,,
A339,thaiapm-202607,15,descent,0,123.0,,417.0,,,,
A339,thaiapm-202607,15,climb,5,170.0,2272.0,2144.0,2000.0,,,
A339,thaiapm-202607,15,descent,5,135.0,,577.0,,,,
A339,thaiapm-202607,15,climb,10,171.0,2272.0,2144.0,2000.0,,,
A339,thaiapm-202607,15,descent,10,146.0,,738.0,,,,
A339,thaiapm-202607,15,climb,15,174.0,2063.0,1895.0,1731.0,,,
A339,thaiapm-202607,15,descent,15,156.0,,753.0,,,,
A339,thaiapm-202607,15,climb,20,177.0,1855.0,1647.0,1462.0,,,
A339,thaiapm-202607,15,descent,20,166.0,,769.0,,,,
A339,thaiapm-202607,15,climb,30,182.0,1438.0,1150.0,925.0,,,
A339,thaiapm-202607,15,descent,30,187.0,,800.0,,,,
A339,thaiapm-202607,15,climb,40,224.0,1736.0,1438.0,1167.0,,,
A339,thaiapm-202607,15,descent,40,201.0,,881.0,,,,
A339,thaiapm-202607,15,climb,60,272.0,2186.0,1888.0,1536.0,,,
A339,thaiapm-202607,15,descent,60,229.0,,1025.0,,,,
A339,thaiapm-202607,15,climb,80,280.0,2288.0,2017.0,1647.0,,,
A339,thaiapm-202607,15,descent,80,250.0,,1095.0,,,,
A339,thaiapm-202607,15,climb,100,300.0,2078.0,1648.0,1278.0,,,
A339,thaiapm-202607,15,descent,100,275.0,,1127.0,,,,
A339,thaiapm-202607,15,climb,120,330.0,1903.0,1468.0,1072.0,,,
A339,thaiapm-202607,15,descent,120,298.0,,1184.0,,,,
A339,thaiapm-202607,15,climb,140,351.0,1798.0,1532.0,1130.0,,,
A339,thaiapm-202607,15,descent,140,319.0,,1281.0,,,,
A339,thaiapm-202607,15,climb,160,365.0,1639.0,1392.0,1017.0,,,
A339,thaiapm-202607,15,descent,160,346.0,,1359.0,,,,
A339,thaiapm-202607,15,climb,180,377.0,1488.0,1281.0,936.0,,,
A339,thaiapm-202607,15,descent,180,363.0,,1472.0,,,,
A339,thaiapm-202607,15,climb,200,389.0,1359.0,1177.0,839.0,,,
A339,thaiapm-202607,15,descent,200,375.0,,1577.0,,,,
A339,thaiapm-202607,15,climb,220,402.0,1231.0,1064.0,753.0,,,
A339,thaiapm-202607,15,descent,220,388.0,,1623.0,,,,
A339,thaiapm-202607,15,climb,240,414.0,1088.0,944.0,656.0,,,
A339,thaiapm-202607,15,descent,240,402.0,,1694.0,,,,
A339,thaiapm-202607,15,climb,260,427.0,959.0,831.0,575.0,,,
A339,thaiapm-202607,15,descent,260,416.0,,1744.0,,,,
A339,thaiapm-202607,15,climb,280,439.0,878.0,753.0,552.0,,,
A339,thaiapm-202607,15,descent,280,430.0,,1778.0,,,,
A339,thaiapm-202607,15,climb,300,452.0,894.0,753.0,583.0,,,
A339,thaiapm-202607,15,descent,300,442.0,,1841.0,,,,
A339,thaiapm-202607,15,climb,320,467.0,1006.0,816.0,656.0,,,
A339,thaiapm-202607,15,descent,320,455.0,,2000.0,,,,
A339,thaiapm-202607,15,climb,340,463.0,1119.0,862.0,672.0,,,
A339,thaiapm-202607,15,descent,340,463.0,,2209.0,,,,
A339,thaiapm-202607,15,cruise,340,472.0,,,,,,
A339,thaiapm-202607,15,climb,360,459.0,1119.0,862.0,638.0,,,
A339,thaiapm-202607,15,descent,360,459.0,,1856.0,,,,
A339,thaiapm-202607,15,cruise,360,468.0,,,,,,
A339,thaiapm-202607,15,climb,380,459.0,1041.0,820.0,606.0,,,
A339,thaiapm-202607,15,descent,380,459.0,,1216.0,,,,
A339,thaiapm-202607,15,cruise,380,468.0,,,,,,
A339,thaiapm-202607,15,climb,400,459.0,877.0,676.0,497.0,,,
A339,thaiapm-202607,15,descent,400,459.0,,1017.0,,,,
A339,thaiapm-202607,15,cruise,400,468.0,,,,,,
A343,thaiapm-202607,15,climb,0,165.0,1438.0,1234.0,873.0,,,
A343,thaiapm-202607,15,descent,0,142.0,,745.0,,,,
A343,thaiapm-202607,15,climb,5,166.0,1438.0,1234.0,873.0,,,
A343,thaiapm-202607,15,descent,5,143.0,,745.0,,,,
A343,thaiapm-202607,15,climb,10,167.0,1438.0,1234.0,873.0,,,
A343,thaiapm-202607,15,descent,10,144.0,,745.0,,,,
A343,thaiapm-202607,15,climb,15,172.0,1456.0,1158.0,831.0,,,
A343,thaiapm-202607,15,descent,15,152.0,,763.0,,,,
A343,thaiapm-202607,15,climb,20,177.0,1474.0,1081.0,789.0,,,
A343,thaiapm-202607,15,descent,20,160.0,,780.0,,,,
A343,thaiapm-202607,15,climb,30,186.0,1510.0,928.0,706.0,,,
A343,thaiapm-202607,15,descent,30,177.0,,816.0,,,,
A343,thaiapm-202607,15,climb,40,227.0,1668.0,1221.0,984.0,,,
A343,thaiapm-202607,15,descent,40,203.0,,855.0,,,,
A343,thaiapm-202607,15,climb,60,272.0,1825.0,1604.0,1350.0,,,
A343,thaiapm-202607,15,descent,60,246.0,,959.0,,,,
A343,thaiapm-202607,15,climb,80,280.0,1759.0,1631.0,1406.0,,,
A343,thaiapm-202607,15,descent,80,269.0,,1025.0,,,,
A343,thaiapm-202607,15,climb,100,309.0,1367.0,1145.0,991.0,,,
A343,thaiapm-202607,15,descent,100,288.0,,944.0,,,,
A343,thaiapm-202607,15,climb,120,344.0,1258.0,1017.0,816.0,,,
A343,thaiapm-202607,15,descent,120,318.0,,1151.0,,,,
A343,thaiapm-202607,15,climb,140,364.0,1425.0,1247.0,1017.0,,,
A343,thaiapm-202607,15,descent,140,348.0,,1504.0,,,,
A343,thaiapm-202607,15,climb,160,379.0,1375.0,1173.0,1002.0,,,
A343,thaiapm-202607,15,descent,160,362.0,,1600.0,,,,
A343,thaiapm-202607,15,climb,180,393.0,1305.0,1111.0,944.0,,,
A343,thaiapm-202607,15,descent,180,375.0,,1697.0,,,,
A343,thaiapm-202607,15,climb,200,406.0,1161.0,1009.0,847.0,,,
A343,thaiapm-202607,15,descent,200,389.0,,1872.0,,,,
A343,thaiapm-202607,15,climb,220,415.0,1041.0,897.0,769.0,,,
A343,thaiapm-202607,15,descent,220,406.0,,2000.0,,,,
A343,thaiapm-202607,15,climb,240,426.0,944.0,800.0,688.0,,,
A343,thaiapm-202607,15,descent,240,421.0,,2050.0,,,,
A343,thaiapm-202607,15,climb,260,440.0,922.0,784.0,656.0,,,
A343,thaiapm-202607,15,descent,260,433.0,,2128.0,,,,
A343,thaiapm-202607,15,climb,280,452.0,972.0,816.0,637.0,,,
A343,thaiapm-202607,15,descent,280,443.0,,2206.0,,,,
A343,thaiapm-202607,15,climb,300,462.0,1005.0,804.0,587.0,,,
A343,thaiapm-202607,15,descent,300,454.0,,2288.0,,,,
A343,thaiapm-202607,15,cruise,300,481.0,,,,,,
A343,thaiapm-202607,15,climb,320,458.0,1045.0,773.0,567.0,,,
A343,thaiapm-202607,15,descent,320,464.0,,2353.0,,,,
A343,thaiapm-202607,15,cruise,320,477.0,,,,,,
A343,thaiapm-202607,15,descent,340,463.0,,2152.0,,,,
A343,thaiapm-202607,15,cruise,340,472.0,,,,,,
A343,thaiapm-202607,15,descent,360,459.0,,1577.0,,,,
A343,thaiapm-202607,15,cruise,360,468.0,,,,,,
A343,thaiapm-202607,15,descent,380,459.0,,1217.0,,,,
A343,thaiapm-202607,15,cruise,380,468.0,,,,,,
A346,thaiapm-202607,15,climb,0,176.0,1600.0,1491.0,1372.0,,,
A346,thaiapm-202607,15,descent,0,155.0,,831.0,,,,
A346,thaiapm-202607,15,climb,5,177.0,1600.0,1491.0,1372.0,,,
A346,thaiapm-202607,15,descent,5,156.0,,831.0,,,,
A346,thaiapm-202607,15,climb,10,179.0,1600.0,1491.0,1372.0,,,
A346,thaiapm-202607,15,descent,10,157.0,,831.0,,,,
A346,thaiapm-202607,15,climb,15,181.0,1505.0,1381.0,1260.0,,,
A346,thaiapm-202607,15,descent,15,165.0,,872.0,,,,
A346,thaiapm-202607,15,climb,20,183.0,1409.0,1272.0,1148.0,,,
A346,thaiapm-202607,15,descent,20,174.0,,912.0,,,,
A346,thaiapm-202607,15,climb,30,187.0,1219.0,1053.0,925.0,,,
A346,thaiapm-202607,15,descent,30,191.0,,994.0,,,,
A346,thaiapm-202607,15,climb,40,225.0,1522.0,1245.0,1022.0,,,
A346,thaiapm-202607,15,descent,40,203.0,,1009.0,,,,
A346,thaiapm-202607,15,climb,60,270.0,2017.0,1759.0,1519.0,,,
A346,thaiapm-202607,15,descent,60,230.0,,1161.0,,,,
A346,thaiapm-202607,15,climb,80,280.0,2130.0,1977.0,1839.0,,,
A346,thaiapm-202607,15,descent,80,258.0,,1305.0,,,,
A346,thaiapm-202607,15,climb,100,303.0,1786.0,1433.0,1280.0,,,
A346,thaiapm-202607,15,descent,100,282.0,,1200.0,,,,
A346,thaiapm-202607,15,climb,120,348.0,1648.0,1297.0,1072.0,,,
A346,thaiapm-202607,15,descent,120,299.0,,1099.0,,,,
A346,thaiapm-202607,15,climb,140,383.0,1695.0,1538.0,1328.0,,,
A346,thaiapm-202607,15,descent,140,326.0,,1130.0,,,,
A346,thaiapm-202607,15,climb,160,398.0,1584.0,1441.0,1281.0,,,
A346,thaiapm-202607,15,descent,160,352.0,,1175.0,,,,
A346,thaiapm-202607,15,climb,180,410.0,1472.0,1312.0,1153.0,,,
A346,thaiapm-202607,15,descent,180,368.0,,1338.0,,,,
A346,thaiapm-202607,15,climb,200,423.0,1344.0,1200.0,1048.0,,,
A346,thaiapm-202607,15,descent,200,386.0,,1538.0,,,,
A346,thaiapm-202607,15,climb,220,435.0,1266.0,1142.0,1017.0,,,
A346,thaiapm-202607,15,descent,220,401.0,,1647.0,,,,
A346,thaiapm-202607,15,climb,240,448.0,1217.0,1103.0,978.0,,,
A346,thaiapm-202607,15,descent,240,417.0,,1744.0,,,,
A346,thaiapm-202607,15,climb,260,461.0,1183.0,1064.0,928.0,,,
A346,thaiapm-202607,15,descent,260,431.0,,1813.0,,,,
A346,thaiapm-202607,15,climb,280,470.0,1223.0,1048.0,894.0,,,
A346,thaiapm-202607,15,descent,280,443.0,,1845.0,,,,
A346,thaiapm-202607,15,climb,300,471.0,1266.0,1048.0,882.0,,,
A346,thaiapm-202607,15,descent,300,454.0,,1856.0,,,,
A346,thaiapm-202607,15,climb,320,467.0,1210.0,994.0,851.0,,,
A346,thaiapm-202607,15,descent,320,466.0,,1788.0,,,,
A346,thaiapm-202607,15,cruise,320,481.0,,,,,,
A346,thaiapm-202607,15,climb,340,463.0,1064.0,897.0,734.0,,,
A346,thaiapm-202607,15,descent,340,474.0,,1419.0,,,,
A346,thaiapm-202607,15,cruise,340,477.0,,,,,,
A346,thaiapm-202607,15,descent,360,468.0,,1056.0,,,,
A346,thaiapm-202607,15,cruise,360,473.0,,,,,,
A346,thaiapm-202607,15,cruise,380,473.0,,,,,,
A359,thaiapm-202607,15,climb,0,169.0,2400.0,2238.0,2081.0,,,
A359,thaiapm-202607,15,descent,0,113.0,,408.0,,,,
A359,thaiapm-202607,15,climb,5,170.0,2400.0,2238.0,2081.0,,,
A359,thaiapm-202607,15,descent,5,127.0,,565.0,,,,
A359,thaiapm-202607,15,climb,10,171.0,2400.0,2238.0,2081.0,,,
A359,thaiapm-202607,15,descent,10,142.0,,722.0,,,,
A359,thaiapm-202607,15,climb,15,174.0,2192.0,2002.0,1838.0,,,
A359,thaiapm-202607,15,descent,15,153.0,,718.0,,,,
A359,thaiapm-202607,15,climb,20,176.0,1984.0,1766.0,1594.0,,,
A359,thaiapm-202607,15,descent,20,164.0,,714.0,,,,
A359,thaiapm-202607,15,climb,30,181.0,1569.0,1294.0,1106.0,,,
A359,thaiapm-202607,15,descent,30,187.0,,706.0,,,,
A359,thaiapm-202607,15,climb,40,224.0,1938.0,1656.0,1384.0,,,
A359,thaiapm-202607,15,descent,40,201.0,,792.0,,,,
A359,thaiapm-202607,15,climb,60,272.0,2434.0,2147.0,1816.0,,,
A359,thaiapm-202607,15,descent,60,228.0,,952.0,,,,
A359,thaiapm-202607,15,climb,80,280.0,2528.0,2256.0,1959.0,,,
A359,thaiapm-202607,15,descent,80,247.0,,1080.0,,,,
A359,thaiapm-202607,15,climb,100,307.0,1927.0,1600.0,1391.0,,,
A359,thaiapm-202607,15,descent,100,272.0,,1111.0,,,,
A359,thaiapm-202607,15,climb,120,347.0,1736.0,1409.0,1216.0,,,
A359,thaiapm-202607,15,descent,120,297.0,,1169.0,,,,
A359,thaiapm-202607,15,climb,140,371.0,2016.0,1775.0,1528.0,,,
A359,thaiapm-202607,15,descent,140,318.0,,1328.0,,,,
A359,thaiapm-202607,15,climb,160,382.0,1839.0,1616.0,1384.0,,,
A359,thaiapm-202607,15,descent,160,340.0,,1447.0,,,,
A359,thaiapm-202607,15,climb,180,393.0,1664.0,1456.0,1247.0,,,
A359,thaiapm-202607,15,descent,180,355.0,,1567.0,,,,
A359,thaiapm-202607,15,climb,200,405.0,1503.0,1297.0,1119.0,,,
A359,thaiapm-202607,15,descent,200,371.0,,1678.0,,,,
A359,thaiapm-202607,15,climb,220,418.0,1375.0,1169.0,1009.0,,,
A359,thaiapm-202607,15,descent,220,385.0,,1736.0,,,,
A359,thaiapm-202607,15,climb,240,430.0,1281.0,1088.0,920.0,,,
A359,thaiapm-202607,15,descent,240,397.0,,1794.0,,,,
A359,thaiapm-202607,15,climb,260,444.0,1200.0,1009.0,823.0,,,
A359,thaiapm-202607,15,descent,260,409.0,,1841.0,,,,
A359,thaiapm-202607,15,climb,280,457.0,1103.0,912.0,722.0,,,
A359,thaiapm-202607,15,descent,280,422.0,,1872.0,,,,
A359,thaiapm-202607,15,climb,300,471.0,1033.0,839.0,641.0,,,
A359,thaiapm-202607,15,descent,300,434.0,,1903.0,,,,
A359,thaiapm-202607,15,climb,320,483.0,1009.0,823.0,614.0,,,
A359,thaiapm-202607,15,descent,320,446.0,,1934.0,,,,
A359,thaiapm-202607,15,climb,340,491.0,1114.0,870.0,614.0,,,
A359,thaiapm-202607,15,descent,340,458.0,,1950.0,,,,
A359,thaiapm-202607,15,cruise,340,491.0,,,,,,
A359,thaiapm-202607,15,climb,360,487.0,1169.0,886.0,606.0,,,
A359,thaiapm-202607,15,descent,360,469.0,,1927.0,,,,
A359,thaiapm-202607,15,cruise,360,487.0,,,,,,
A359,thaiapm-202607,15,climb,380,486.0,1041.0,808.0,591.0,,,
A359,thaiapm-202607,15,descent,380,468.0,,1639.0,,,,
A359,thaiapm-202607,15,cruise,380,486.0,,,,,,
A359,thaiapm-202607,15,climb,400,486.0,834.0,633.0,462.0,,,
A359,thaiapm-202607,15,descent,400,468.0,,1216.0,,,,
A359,thaiapm-202607,15,cruise,400,486.0,,,,,,
A359,thaiapm-202607,15,climb,420,486.0,656.0,481.0,311.0,,,
A359,thaiapm-202607,15,descent,420,468.0,,1056.0,,,,
A35K,thaiapm-202607,15,climb,0,172.0,2594.0,2408.0,2171.0,,,
A35K,thaiapm-202607,15,descent,0,144.0,,769.0,,,,
A35K,thaiapm-202607,15,climb,5,173.0,2594.0,2408.0,2171.0,,,
A35K,thaiapm-202607,15,descent,5,145.0,,769.0,,,,
A35K,thaiapm-202607,15,climb,10,174.0,2594.0,2408.0,2171.0,,,
A35K,thaiapm-202607,15,descent,10,146.0,,769.0,,,,
A35K,thaiapm-202607,15,climb,15,177.0,2338.0,2120.0,1877.0,,,
A35K,thaiapm-202607,15,descent,15,157.0,,769.0,,,,
A35K,thaiapm-202607,15,climb,20,180.0,2083.0,1831.0,1582.0,,,
A35K,thaiapm-202607,15,descent,20,167.0,,769.0,,,,
A35K,thaiapm-202607,15,climb,30,186.0,1573.0,1255.0,994.0,,,
A35K,thaiapm-202607,15,descent,30,188.0,,769.0,,,,
A35K,thaiapm-202607,15,climb,40,227.0,1874.0,1591.0,1338.0,,,
A35K,thaiapm-202607,15,descent,40,201.0,,831.0,,,,
A35K,thaiapm-202607,15,climb,60,272.0,2274.0,1988.0,1722.0,,,
A35K,thaiapm-202607,15,descent,60,228.0,,944.0,,,,
A35K,thaiapm-202607,15,climb,80,280.0,2339.0,2030.0,1792.0,,,
A35K,thaiapm-202607,15,descent,80,248.0,,1009.0,,,,
A35K,thaiapm-202607,15,climb,100,308.0,1764.0,1452.0,1285.0,,,
A35K,thaiapm-202607,15,descent,100,272.0,,1033.0,,,,
A35K,thaiapm-202607,15,climb,120,348.0,1597.0,1294.0,1103.0,,,
A35K,thaiapm-202607,15,descent,120,297.0,,1080.0,,,,
A35K,thaiapm-202607,15,climb,140,369.0,1883.0,1623.0,1369.0,,,
A35K,thaiapm-202607,15,descent,140,318.0,,1169.0,,,,
A35K,thaiapm-202607,15,climb,160,382.0,1732.0,1509.0,1271.0,,,
A35K,thaiapm-202607,15,descent,160,346.0,,1234.0,,,,
A35K,thaiapm-202607,15,climb,180,395.0,1606.0,1405.0,1240.0,,,
A35K,thaiapm-202607,15,descent,180,363.0,,1362.0,,,,
A35K,thaiapm-202607,15,climb,200,407.0,1489.0,1312.0,1184.0,,,
A35K,thaiapm-202607,15,descent,200,375.0,,1534.0,,,,
A35K,thaiapm-202607,15,climb,220,419.0,1438.0,1266.0,1119.0,,,
A35K,thaiapm-202607,15,descent,220,388.0,,1663.0,,,,
A35K,thaiapm-202607,15,climb,240,432.0,1391.0,1216.0,1056.0,,,
A35K,thaiapm-202607,15,descent,240,404.0,,1784.0,,,,
A35K,thaiapm-202607,15,climb,260,445.0,1322.0,1166.0,1007.0,,,
A35K,thaiapm-202607,15,descent,260,418.0,,1841.0,,,,
A35K,thaiapm-202607,15,climb,280,457.0,1283.0,1072.0,911.0,,,
A35K,thaiapm-202607,15,descent,280,431.0,,1845.0,,,,
A35K,thaiapm-202607,15,climb,300,472.0,1208.0,978.0,816.0,,,
A35K,thaiapm-202607,15,descent,300,446.0,,1868.0,,,,
A35K,thaiapm-202607,15,climb,320,484.0,1134.0,978.0,823.0,,,
A35K,thaiapm-202607,15,descent,320,461.0,,1923.0,,,,
A35K,thaiapm-202607,15,climb,340,491.0,1177.0,944.0,777.0,,,
A35K,thaiapm-202607,15,descent,340,471.0,,1942.0,,,,
A35K,thaiapm-202607,15,cruise,340,491.0,,,,,,
A35K,thaiapm-202607,15,climb,360,487.0,1147.0,823.0,625.0,,,
A35K,thaiapm-202607,15,descent,360,473.0,,1639.0,,,,
A35K,thaiapm-202607,15,cruise,360,487.0,,,,,,
A35K,thaiapm-202607,15,climb,380,486.0,993.0,745.0,451.0,,,
A35K,thaiapm-202607,15,descent,380,473.0,,1169.0,,,,
A35K,thaiapm-202607,15,cruise,380,486.0,,,,,,
A35K,thaiapm-202607,15,climb,400,486.0,855.0,645.0,404.0,,,
A35K,thaiapm-202607,15,cruise,400,486.0,,,,,,
A388,thaiapm-202607,15,climb,0,166.0,1406.0,1344.0,1281.0,,,
A388,thaiapm-202607,15,descent,0,125.0,,401.0,,,,
A388,thaiapm-202607,15,climb,5,167.0,1406.0,1344.0,1281.0,,,
A388,thaiapm-202607,15,descent,5,133.0,,554.0,,,,
A388,thaiapm-202607,15,climb,10,168.0,1406.0,1344.0,1281.0,,,
A388,thaiapm-202607,15,descent,10,142.0,,706.0,,,,
A388,thaiapm-202607,15,climb,15,171.0,1423.0,1320.0,1217.0,,,
A388,thaiapm-202607,15,descent,15,153.0,,706.0,,,,
A388,thaiapm-202607,15,climb,20,173.0,1439.0,1297.0,1153.0,,,
A388,thaiapm-202607,15,descent,20,165.0,,706.0,,,,
A388,thaiapm-202607,15,climb,30,179.0,1472.0,1250.0,1025.0,,,
A388,thaiapm-202607,15,descent,30,188.0,,706.0,,,,
A388,thaiapm-202607,15,climb,40,221.0,1823.0,1569.0,1266.0,,,
A388,thaiapm-202607,15,descent,40,201.0,,784.0,,,,
A388,thaiapm-202607,15,climb,60,271.0,2334.0,2056.0,1744.0,,,
A388,thaiapm-202607,15,descent,60,228.0,,944.0,,,,
A388,thaiapm-202607,15,climb,80,280.0,2431.0,2192.0,1966.0,,,
A388,thaiapm-202607,15,descent,80,249.0,,1056.0,,,,
A388,thaiapm-202607,15,climb,100,307.0,1912.0,1561.0,1391.0,,,
A388,thaiapm-202607,15,descent,100,274.0,,1095.0,,,,
A388,thaiapm-202607,15,climb,120,353.0,1738.0,1362.0,1200.0,,,
A388,thaiapm-202607,15,descent,120,297.0,,1119.0,,,,
A388,thaiapm-202607,15,climb,140,382.0,1914.0,1673.0,1488.0,,,
A388,thaiapm-202607,15,descent,140,318.0,,1142.0,,,,
A388,thaiapm-202607,15,climb,160,394.0,1736.0,1511.0,1344.0,,,
A388,thaiapm-202607,15,descent,160,345.0,,1175.0,,,,
A388,thaiapm-202607,15,climb,180,406.0,1584.0,1359.0,1208.0,,,
A388,thaiapm-202607,15,descent,180,362.0,,1272.0,,,,
A388,thaiapm-202607,15,climb,200,418.0,1433.0,1200.0,1056.0,,,
A388,thaiapm-202607,15,descent,200,375.0,,1367.0,,,,
A388,thaiapm-202607,15,climb,220,430.0,1297.0,1056.0,920.0,,,
A388,thaiapm-202607,15,descent,220,387.0,,1433.0,,,,
A388,thaiapm-202607,15,climb,240,443.0,1192.0,969.0,831.0,,,
A388,thaiapm-202607,15,descent,240,400.0,,1522.0,,,,
A388,thaiapm-202607,15,climb,260,456.0,1150.0,953.0,800.0,,,
A388,thaiapm-202607,15,descent,260,414.0,,1584.0,,,,
A388,thaiapm-202607,15,climb,280,470.0,1151.0,970.0,792.0,,,
A388,thaiapm-202607,15,descent,280,429.0,,1616.0,,,,
A388,thaiapm-202607,15,climb,300,481.0,1263.0,1048.0,816.0,,,
A388,thaiapm-202607,15,descent,300,444.0,,1662.0,,,,
A388,thaiapm-202607,15,climb,320,486.0,1406.0,1119.0,839.0,,,
A388,thaiapm-202607,15,descent,320,458.0,,1728.0,,,,
A388,thaiapm-202607,15,cruise,320,491.0,,,,,,
A388,thaiapm-202607,15,climb,340,482.0,1375.0,1103.0,862.0,,,
A388,thaiapm-202607,15,descent,340,468.0,,1794.0,,,,
A388,thaiapm-202607,15,cruise,340,486.0,,,,,,
A388,thaiapm-202607,15,climb,360,477.0,1231.0,1006.0,800.0,,,
A388,thaiapm-202607,15,descent,360,468.0,,1767.0,,,,
A388,thaiapm-202607,15,cruise,360,482.0,,,,,,
A388,thaiapm-202607,15,climb,380,477.0,1072.0,800.0,528.0,,,
A388,thaiapm-202607,15,descent,380,468.0,,1375.0,,,,
A388,thaiapm-202607,15,cruise,380,482.0,,,,,,
A388,thaiapm-202607,15,climb,400,477.0,881.0,621.0,329.0,,,
A388,thaiapm-202607,15,descent,400,468.0,,992.0,,,,
A388,thaiapm-202607,15,cruise,400,482.0,,,,,,
AJ27,thaiapm-202607,15,climb,0,159.0,2734.0,2525.0,2345.0,,,
AJ27,thaiapm-202607,15,descent,0,142.0,,738.0,,,,
AJ27,thaiapm-202607,15,climb,5,160.0,2734.0,2525.0,2345.0,,,
AJ27,thaiapm-202607,15,descent,5,143.0,,738.0,,,,
AJ27,thaiapm-202607,15,climb,10,161.0,2734.0,2525.0,2345.0,,,
AJ27,thaiapm-202607,15,descent,10,144.0,,738.0,,,,
AJ27,thaiapm-202607,15,climb,15,166.0,2730.0,2482.0,2291.0,,,
AJ27,thaiapm-202607,15,descent,15,154.0,,753.0,,,,
AJ27,thaiapm-202607,15,climb,20,172.0,2727.0,2438.0,2237.0,,,
AJ27,thaiapm-202607,15,descent,20,165.0,,769.0,,,,
AJ27,thaiapm-202607,15,climb,30,183.0,2719.0,2352.0,2128.0,,,
AJ27,thaiapm-202607,15,descent,30,186.0,,800.0,,,,
AJ27,thaiapm-202607,15,climb,40,206.0,2878.0,2488.0,2104.0,,,
AJ27,thaiapm-202607,15,descent,40,200.0,,959.0,,,,
AJ27,thaiapm-202607,15,climb,60,245.0,3166.0,2721.0,2214.0,,,
AJ27,thaiapm-202607,15,descent,60,230.0,,1184.0,,,,
AJ27,thaiapm-202607,15,climb,80,272.0,3406.0,2993.0,2600.0,,,
AJ27,thaiapm-202607,15,descent,80,262.0,,1362.0,,,,
AJ27,thaiapm-202607,15,climb,100,288.0,3328.0,3013.0,2596.0,,,
AJ27,thaiapm-202607,15,descent,100,285.0,,1506.0,,,,
AJ27,thaiapm-202607,15,climb,120,298.0,3072.0,2838.0,2461.0,,,
AJ27,thaiapm-202607,15,descent,120,301.0,,1616.0,,,,
AJ27,thaiapm-202607,15,climb,140,307.0,2933.0,2753.0,2521.0,,,
AJ27,thaiapm-202607,15,descent,140,325.0,,1767.0,,,,
AJ27,thaiapm-202607,15,climb,160,316.0,2716.0,2520.0,2329.0,,,
AJ27,thaiapm-202607,15,descent,160,348.0,,1880.0,,,,
AJ27,thaiapm-202607,15,climb,180,326.0,2500.0,2288.0,2122.0,,,
AJ27,thaiapm-202607,15,descent,180,362.0,,1950.0,,,,
